nodename,cellname,pscrambcode,uarfcndownlink,lon,lat,azimuth
HGVY04,HGVY04E,300,10587,105.593673,105.593673,180
HGVY04,HGVY04F,308,10587,105.593673,105.593673,270
HGVY04,HGVY04G,292,10612,105.593673,105.593673,90
HGVY04,HGVY04H,300,10612,105.593673,105.593673,180
HGVY04,HGVY04I,308,10612,105.593673,105.593673,270
HGVY05,HGVY05A,361,10562,105.608405,105.608405,50
HGVY05,HGVY05B,369,10562,105.608405,105.608405,135
HGVY05,HGVY05D,361,10587,105.608405,105.608405,50
HGVY05,HGVY05E,369,10587,105.608405,105.608405,135
HGVY05,HGVY05F,377,10587,105.608405,105.608405,310
HGVY05,HGVY05G,361,10612,105.608405,105.608405,40
HGVY05,HGVY05H,369,10612,105.608405,105.608405,150
HGVY05,HGVY05I,377,10612,105.608405,105.608405,290
HGVY08,HGVY08D,170,10587,105.52513,105.52513,30
HGVY08,HGVY08E,178,10587,105.52513,105.52513,150
HGVY08,HGVY08F,186,10587,105.52513,105.52513,270
HGVY08,HGVY08G,170,10612,105.52513,105.52513,30
HGVY08,HGVY08H,178,10612,105.52513,105.52513,150
HGVY08,HGVY08I,186,10612,105.52513,105.52513,270
HGVY09,HGVY09D,316,10587,105.560482,105.560482,30
HGVY09,HGVY09E,324,10587,105.560482,105.560482,150
HGVY09,HGVY09F,332,10587,105.560482,105.560482,270
HGVY09,HGVY09G,316,10612,105.560482,105.560482,30
HGVY09,HGVY09H,324,10612,105.560482,105.560482,150
HGVY09,HGVY09I,332,10612,105.560482,105.560482,270
